fecha,opid,valor,monto_ceil,egreso,descripcion
2026-04-14,154813829350,-119000.00,119000,1,Compra Mercado Libre
2026-04-15,1742373832882,199.83,200,0,Rendimientos
2026-04-15,154103680283,-5910.00,5910,1,Pago EBANX S.A.
2026-04-15,154121800845,-4911.00,4911,1,Pago EBANX S.A.
2026-04-15,154873205108,-4919.00,4919,1,Pago EBANX S.A.
2026-04-15,154127146079,-20.00,20,1,Pago EBANX S.A. Devolución de pago EBANX S.
2026-04-15,154121800845,4911.00,4911,0,Devolución de pago EBANX S. A.
2026-04-15,154162412279,-4608.00,4608,1,Pago EBANX S.A.
2026-04-15,154917180868,-4955.00,4955,1,Pago Dlo*didi Devolución de pago EBANX S.
2026-04-15,154162412279,4608.00,4608,0,Devolución de pago EBANX S. A. Reserva por gastos Juicio
2026-04-15,154917457690,-5000.00,5000,1,A. Reserva por gastos Juicio injusto
2026-04-15,154166182477,-500.00,500,1,Reserva por gastos AVA Transferencia enviada
2026-04-15,154942855136,-100000.00,100000,1,Transferencia enviada Fundacion Soplo De Vida Reserva por gastos Juicio
2026-04-15,154944011464,-5000.00,5000,1,Fundacion Soplo De Vida Reserva por gastos Juicio injusto
2026-04-15,154192672247,-500.00,500,1,Reserva por gastos AVA
2026-04-15,154198970301,-5550.00,5550,1,Pago Dlo*didi
2026-04-15,154199307097,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-15,154950884280,-500.00,500,1,Reserva por gastos AVA
2026-04-16,1742439454579,124.71,125,0,Rendimientos
2026-04-16,154269217279,-8578.00,8578,1,Pago EBANX S.A.
2026-04-16,155025086256,-67.00,67,1,Pago EBANX S.A.
2026-04-17,1742511307685,117.49,118,0,Rendimientos Transferencia enviada
2026-04-17,155267639530,-155000.00,155000,1,Transferencia enviada Agustina Vissani Reserva por gastos Juicio
2026-04-17,154514429603,-5000.00,5000,1,Agustina Vissani Reserva por gastos Juicio injusto
2026-04-17,155268128150,-500.00,500,1,Reserva por gastos AVA Pago automático Tarjeta de
2026-04-18,3017275611,-60741.54,60742,1,Pago automático Tarjeta de crédito
2026-04-18,155321651034,190000.00,190000,0,Dinero retirado AVA Pago automático Tarjeta de
2026-04-18,3017334531,-190000.00,190000,1,Pago automático Tarjeta de crédito
2026-04-18,155321666988,876560.85,876561,0,Dinero retirado AVA Pago automático Tarjeta de
2026-04-18,3061302306,-509172.46,509173,1,Pago automático Tarjeta de crédito Transferencia recibida Maria
2026-04-18,154568264721,39000.00,39000,0,crédito Transferencia recibida Maria Soledad Martinez
2026-04-18,155321722804,-177300.00,177300,1,Pago COSI MI PIACE Transferencia enviada COSI
2026-04-18,155321714898,-21276.00,21276,1,Transferencia enviada COSI MI PIACE Transferencia recibida
2026-04-18,155321756412,39000.00,39000,0,MI PIACE Transferencia recibida Antonela Beatriz Guidobono Transferencia recibida Ana
2026-04-18,155321768668,39000.00,39000,0,Antonela Beatriz Guidobono Transferencia recibida Ana Laura Magariños Transferencia recibida Maria
2026-04-18,154568302801,39000.00,39000,0,Laura Magariños Transferencia recibida Maria Lujan Paz Reserva por gastos Juicio
2026-04-18,154568402533,-5000.00,5000,1,Lujan Paz Reserva por gastos Juicio injusto
2026-04-18,155321759924,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-18,155321797720,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-18,155321772060,-500.00,500,1,Reserva por gastos AVA
2026-04-18,155321847444,-18208.00,18208,1,Pago EBANX S.A.
2026-04-18,154569929323,-295604.39,295605,1,Dinero reservado AVA Transferencia recibida MarIa
2026-04-18,154607077821,21667.03,21668,0,Transferencia recibida MarIa Sanes
2026-04-18,155361190170,100000.00,100000,0,Dinero retirado Susi Transferencia enviada Susana
2026-04-18,155375572014,-16200.00,16200,1,Transferencia enviada Susana Carmen Ortiz
2026-04-18,154621911485,-94416.00,94416,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-04-18,154622163315,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-04-18,155376036528,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-18,155376057772,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-18,155376202136,-500.00,500,1,Reserva por gastos AVA
2026-04-18,155387418966,297604.39,297605,0,Dinero retirado AVA
2026-04-18,155387452942,-297655.42,297656,1,Dinero reservado AVA
2026-04-18,155387555274,297655.42,297656,0,Dinero retirado AVA Pago con QR UNIVERSIDAD
2026-04-18,155386183920,-151213.30,151214,1,ARGENTINA DE LA EMPRESA U A D E
2026-04-18,154633694173,205870.44,205871,0,Dinero retirado Susi Pago con QR UNIVERSIDAD
2026-04-18,155386707384,-269459.35,269460,1,ARGENTINA DE LA EMPRESA U A D E
2026-04-18,154633699309,110280.86,110281,0,Dinero retirado Juicio injusto
2026-04-18,154633824611,200000.00,200000,0,Dinero retirado Palermo Pago con QR UNIVERSIDAD
2026-04-18,154633390769,-226819.95,226820,1,ARGENTINA DE LA EMPRESA U A D E
2026-04-18,155387890314,-166314.12,166315,1,Dinero reservado Palermo
2026-04-19,154745297041,20000.00,20000,0,Dinero retirado Palermo
2026-04-19,154747278429,-794.74,795,1,Pago SUBE Viajes
2026-04-19,155505384590,50000.00,50000,0,Dinero retirado Palermo Transferencia enviada Negri
2026-04-19,155505050642,-50000.00,50000,1,Transferencia enviada Negri Telma Tatiana Reserva por gastos Juicio
2026-04-19,155505732850,-5000.00,5000,1,Telma Tatiana Reserva por gastos Juicio injusto
2026-04-19,154751144909,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Maria
2026-04-20,154814792485,-10000.00,10000,1,Transferencia enviada Maria Soledad Sanes
2026-04-20,1742582028534,9.33,10,0,Rendimientos
2026-04-20,154844830197,50000.00,50000,0,Dinero retirado Palermo
2026-04-20,155599766894,-6882.00,6882,1,Pago EBANX S.A.
2026-04-20,155600237916,-6410.00,6410,1,Pago Dlo*didi
2026-04-20,155600632102,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-20,155600503104,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-20,155600237916,6410.00,6410,0,Devolución de pago Dlo*didi
2026-04-20,155601078668,-6080.00,6080,1,Pago Dlocal*didi Reserva por gastos Juicio
2026-04-20,155601262196,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-20,155601188890,-500.00,500,1,Reserva por gastos AVA Devolución de pago
2026-04-20,155601078668,6080.00,6080,0,Devolución de pago Dlocal*didi
2026-04-20,154846908891,-7974.00,7974,1,Pago EBANX S.A.
2026-04-20,155604915222,-5992.00,5992,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-20,155605103736,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-20,155605169212,-500.00,500,1,Reserva por gastos AVA Devolución de pago EBANX S.
2026-04-20,155599766894,6882.00,6882,0,Devolución de pago EBANX S. A. Devolución de pago EBANX S.
2026-04-20,154846908891,7974.00,7974,0,A. Devolución de pago EBANX S. A. Pago COPETIN CATERING S.R.
2026-04-20,154885909507,-12650.00,12650,1,A. Pago COPETIN CATERING S.R. L.
2026-04-20,154888374581,-2400.00,2400,1,Pago FEED
2026-04-20,155643862266,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-20,155643810962,-5000.00,5000,1,Reserva por gastos Juicio injusto Transferencia recibida MarIa
2026-04-20,154923828541,1180145.40,1180146,0,injusto Transferencia recibida MarIa Sanes
2026-04-20,154926577093,-5330.00,5330,1,Pago Dlo*didi
2026-04-20,154927054481,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-20,155682425194,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-20,154933151603,-67245.13,67246,1,Pago de servicio ARCA
2026-04-20,155688673720,-600000.00,600000,1,Dinero reservado Palermo
2026-04-20,154943424855,-185340.00,185340,1,Compra Mercado Libre
2026-04-21,1742644208336,180.83,181,0,Rendimientos
2026-04-21,155083941631,-14500.00,14500,1,Pago Huevos Point Reserva por gastos Juicio
2026-04-21,155840744928,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-21,155840824254,-500.00,500,1,Reserva por gastos AVA
2026-04-21,155853782116,300000.00,300000,0,Dinero retirado Palermo Transferencia enviada Negri
2026-04-21,155852481340,-200000.00,200000,1,Transferencia enviada Negri Telma Tatiana Reserva por gastos Juicio
2026-04-21,155854118410,-5000.00,5000,1,Telma Tatiana Reserva por gastos Juicio injusto
2026-04-21,155097355907,-500.00,500,1,Reserva por gastos AVA
2026-04-22,1742699043115,218.89,219,0,Rendimientos
2026-04-22,155896726914,-6397.00,6397,1,Pago EBANX S.A.
2026-04-22,155940377400,-25000.00,25000,1,Pago Green Eat
2026-04-22,155940795104,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-22,155183483771,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-22,155222381349,-7610.00,7610,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-22,155222719525,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-22,155222902127,-500.00,500,1,Reserva por gastos AVA
2026-04-22,155249356895,-153480.00,153480,1,Pago Martina Chippano
2026-04-23,1742760665063,106.59,107,0,Rendimientos
2026-04-24,1742827135804,101.07,102,0,Rendimientos Transferencia enviada
2026-04-24,155481255641,-40000.00,40000,1,Transferencia enviada Fundacion Soplo De Vida Reserva por gastos Juicio
2026-04-24,156241728768,-5000.00,5000,1,Fundacion Soplo De Vida Reserva por gastos Juicio injusto
2026-04-24,155482793929,-500.00,500,1,Reserva por gastos AVA
2026-04-24,155518702281,-16140.00,16140,1,Pago Súper pollo Reserva por gastos Juicio
2026-04-24,156278164236,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-24,156278027626,-500.00,500,1,Reserva por gastos AVA
2026-04-24,155530540801,-5420.00,5420,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-24,156290117500,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-24,156290079892,-500.00,500,1,Reserva por gastos AVA
2026-04-25,155611634573,-4200.00,4200,1,Pago Tuenti recargas dcp Reserva por gastos Juicio
2026-04-25,155611908371,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-25,155611849147,-500.00,500,1,Reserva por gastos AVA
2026-04-25,156444063218,-11400.00,11400,1,Pago Todo Tartas Reserva por gastos Juicio
2026-04-25,156444411330,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-25,156444391438,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-04-25,156449257560,-91416.00,91416,1,Transferencia enviada Susana Carmen Ortiz
2026-04-25,156449647668,-500.00,500,1,Reserva por gastos AVA
2026-04-26,155783630419,75103.24,75104,0,Dinero retirado Juicio injusto
2026-04-26,155782783553,-21600.00,21600,1,Pago con QR ZUCRASA072 Transferencia enviada Mauro
2026-04-26,155783668243,-2100.00,2100,1,Transferencia enviada Mauro Ariel Ascunce
2026-04-27,1742897934358,84.51,85,0,Rendimientos
2026-04-27,155850512033,-6321.00,6321,1,Pago EBANX S.A.
2026-04-27,155886580073,-5763.00,5763,1,Pago EBANX S.A.
2026-04-27,155890829473,-5100.00,5100,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-27,156652544362,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-27,156652548392,-500.00,500,1,Reserva por gastos AVA Devolución de pago EBANX S.
2026-04-27,155886580073,5763.00,5763,0,Devolución de pago EBANX S. A.
2026-04-28,1742968842136,18.64,19,0,Rendimientos
2026-04-28,156841788472,-5273.00,5273,1,Pago EBANX S.A.
2026-04-28,156876054314,3131954.64,3131955,0,Dinero retirado Palermo
2026-04-28,156876040944,-277360.00,277360,1,Pago COSI MI PIACE Transferencia enviada COSI
2026-04-28,156876017208,-33283.00,33283,1,Transferencia enviada COSI MI PIACE Reserva por gastos Juicio
2026-04-28,156876147092,-5000.00,5000,1,MI PIACE Reserva por gastos Juicio injusto
2026-04-28,156113952279,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-04-28,156113952379,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-28,156876139376,-500.00,500,1,Reserva por gastos AVA Transferencia recibida
2026-04-28,156114050271,34000.00,34000,0,Transferencia recibida Maximiliano Raul Gonzalez Transferencia recibida
2026-04-28,156876294618,34000.00,34000,0,Maximiliano Raul Gonzalez Transferencia recibida Fernanda Gabriela Poiman Transferencia recibida Lucas
2026-04-28,156114019015,34000.00,34000,0,Fernanda Gabriela Poiman Transferencia recibida Lucas Agustin Rial Antelo Transferencia recibida Nicolas
2026-04-28,156114048545,34000.00,34000,0,Agustin Rial Antelo Transferencia recibida Nicolas Alejandro Arias Yager Transferencia recibida
2026-04-28,156876247702,34000.00,34000,0,GUILLERMO FEDERICO MAGLIO Transferencia recibida
2026-04-28,156114062681,39000.00,39000,0,GABRIEL AUGUSTO GRUMELLI Transferencia recibida Maria
2026-04-28,156114058829,34900.00,34900,0,GRUMELLI Transferencia recibida Maria Soledad Martinez Transferencia recibida Maria
2026-04-28,156114029615,34000.00,34000,0,Soledad Martinez Transferencia recibida Maria Florencia Colombo
2026-04-28,156877574276,-3119971.27,3119972,1,Dinero reservado Palermo
2026-04-28,156878331962,6000.00,6000,0,Dinero retirado Palermo
2026-04-29,1743036757812,3.11,4,0,Rendimientos
2026-04-29,156147203785,-4670.00,4670,1,Pago Dlo*didi
2026-04-29,156147571515,-500.00,500,1,Reserva por gastos AVA
2026-04-29,156189080779,100000.00,100000,0,Dinero retirado Palermo
2026-04-29,156952087628,-86746.70,86747,1,Pago Merpago*compraenkalbb Reserva por gastos Juicio
2026-04-29,156189419313,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-29,156952410072,-500.00,500,1,Reserva por gastos AVA
2026-04-29,157000922062,-3904.00,3904,1,Pago Dlo*didi
2026-04-29,157001400184,-500.00,500,1,Reserva por gastos AVA
2026-04-29,157023027588,20010.29,20011,0,Dinero retirado Juicio injusto
2026-04-29,157023164246,-4520.00,4520,1,Pago Dlo*didi Reserva por gastos Juicio
2026-04-29,157023281532,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-29,156260197015,-500.00,500,1,Reserva por gastos AVA
2026-04-30,1743098206662,7.18,8,0,Rendimientos
2026-04-30,156334830411,90000.00,90000,0,Dinero retirado Palermo
2026-04-30,156398420135,-30500.00,30500,1,Pago Todo Tartas Reserva por gastos Juicio
2026-04-30,156398784681,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-04-30,157163016312,-500.00,500,1,Reserva por gastos AVA
2026-04-30,156416104421,-1307.00,1307,1,Pago Shell
2026-04-30,157180471440,-27578.54,27579,1,Pago Shell
2026-05-02,157380853418,2927113.56,2927114,0,Dinero retirado Palermo
2026-05-02,157380851780,-72248.86,72249,1,Pago Marcelo Donato Petrone Reserva por gastos Juicio
2026-05-02,156616121767,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-02,157381175640,-500.00,500,1,Reserva por gastos AVA
2026-05-02,157387241286,-4200.00,4200,1,Pago Tuenti recargas dcp Reserva por gastos Juicio
2026-05-02,156622615063,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-02,157387782220,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Susana
2026-05-02,157389946906,-88416.00,88416,1,Transferencia enviada Susana Carmen Ortiz
2026-05-02,156625016091,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-02,156625168489,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-02,156654213645,-30133.00,30133,1,Pago COSI MI PIACE Transferencia recibida Yarará
2026-05-02,156654409209,3000.00,3000,0,Transferencia recibida Yarará Porá MP Reserva por gastos Juicio
2026-05-02,156654608935,-5000.00,5000,1,Porá MP Reserva por gastos Juicio injusto
2026-05-02,156654660441,-500.00,500,1,Reserva por gastos AVA
2026-05-02,156682400691,-2752410.04,2752411,1,Dinero reservado Juicio injusto
2026-05-02,157448861492,14037.95,14038,0,Dinero retirado AVA Pago Automovil Club
2026-05-02,156685642155,-750.04,751,1,Pago Automovil Club Argentino ACA
2026-05-03,156766187771,-13287.91,13288,1,Dinero reservado Juicio injusto
2026-05-03,157549884834,6000.00,6000,0,Dinero retirado Juicio injusto
2026-05-04,1743168319407,13.68,14,0,Rendimientos
2026-05-04,156863101725,2796061.77,2796062,0,Dinero retirado Juicio injusto
2026-05-04,156863181583,-22205.50,22206,1,Pago de servicio ARCA Transferencia recibida SANES
2026-05-04,157635416608,3500000.00,3500000,0,Transferencia recibida SANES MARIA SOLE
2026-05-04,156869747633,-5644624.00,5644624,1,Dinero reservado AVA
2026-05-04,156870160633,-8295.50,8296,1,Pago de servicio ARCA Transferencia enviada Clinicas
2026-05-04,157687291564,-40000.00,40000,1,Transferencia enviada Clinicas Altamirao Reserva por gastos Juicio
2026-05-04,156922201669,-5000.00,5000,1,Altamirao Reserva por gastos Juicio injusto
2026-05-04,157688838300,-500.00,500,1,Reserva por gastos AVA
2026-05-05,1743247791683,299.63,300,0,Rendimientos Transferencia recibida SANES
2026-05-05,157009501321,4000000.00,4000000,0,Transferencia recibida SANES MARIA SOLE
2026-05-05,157777280780,-4581750.08,4581751,1,Dinero reservado AVA Transferencia recibida
2026-05-05,157045031443,3050000.00,3050000,0,FUNDACION UNIVERSIDAD DE PALERMO
2026-05-05,157047340065,-3050000.00,3050000,1,Dinero reservado Palermo
2026-05-05,157849771504,5000.00,5000,0,Dinero retirado AVA
2026-05-05,157849962364,-4890.00,4890,1,Pago EBANX S.A.
2026-05-05,157097123855,10224783.09,10224784,0,Dinero retirado AVA
2026-05-05,157097181665,-6050.00,6050,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-05,157865482658,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-05,157097614823,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Eva
2026-05-05,157920660740,-95000.00,95000,1,Transferencia enviada Eva Graciela Zarate Valdovino
2026-05-05,157920708540,-10118343.09,10118344,1,Dinero reservado Susi Transferencia recibida SANES
2026-05-06,157955374768,1600000.00,1600000,0,Transferencia recibida SANES MARIA SOLE
2026-05-06,157187182605,-819945.24,819946,1,Pago de cuota Créditos de Mercado Pago
2026-05-06,157187566587,10123491.85,10123492,0,Dinero retirado Susi Transferencia enviada
2026-05-06,157187550405,-5644624.00,5644624,1,Transferencia enviada Fideicomiso Ava Palpa
2026-05-06,157187701907,-5258922.61,5258923,1,Dinero reservado Susi
2026-05-06,157955829704,58000.00,58000,0,Dinero retirado Susi Reserva por gastos Juicio
2026-05-06,157955913672,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-06,157187821611,-500.00,500,1,Reserva por gastos AVA
2026-05-06,157187884849,-255.00,255,1,Pago EBANX S.A.
2026-05-06,157187883129,-5747.00,5747,1,Pago EBANX S.A. Transferencia recibida SANES
2026-05-06,157300168325,1229303.22,1229304,0,Transferencia recibida SANES MARIA SOLE
2026-05-07,1743384884447,547.17,548,0,Rendimientos
2026-05-07,158124284512,-7600.00,7600,1,Pago de servicio ARCA
2026-05-07,158125824290,-6706.00,6706,1,Pago EBANX S.A.
2026-05-07,157404976347,-6870.00,6870,1,Pago con QR Dean Dennys Reserva por gastos Juicio
2026-05-07,158175218124,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-07,157405360239,-500.00,500,1,Reserva por gastos AVA
2026-05-07,158220114466,-16650.00,16650,1,Pago Tuenti recargas dcp Reserva por gastos Juicio
2026-05-07,157450211655,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-07,157450175937,-500.00,500,1,Reserva por gastos AVA
2026-05-07,158249629440,-7442.00,7442,1,Pago EBANX S.A.
2026-05-07,157490455917,-1000000.00,1000000,1,Dinero reservado Susi
2026-05-08,1743450992193,108.41,109,0,Rendimientos Transferencia enviada
2026-05-08,158265469910,-60900.00,60900,1,Transferencia enviada Florencia Ivana Risi Reserva por gastos Juicio
2026-05-08,158266002858,-5000.00,5000,1,Florencia Ivana Risi Reserva por gastos Juicio injusto
2026-05-08,158265903318,-500.00,500,1,Reserva por gastos AVA Transferencia recibida Ana
2026-05-08,157495235067,5000.00,5000,0,Transferencia recibida Ana Laura Magariños
2026-05-08,157495979587,-7400.00,7400,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-08,157496181579,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-08,157496335021,-500.00,500,1,Reserva por gastos AVA
2026-05-08,157496372025,-1500.00,1500,1,Pago Dlo*didi
2026-05-08,157495979587,7400.00,7400,0,Devolución de pago Dlo*didi Reserva por gastos Juicio
2026-05-08,158267232810,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-08,158267149266,-500.00,500,1,Reserva por gastos AVA
2026-05-08,157525401183,-4934.01,4935,1,Pago de servicio Metrogas
2026-05-08,158314207912,-17372.00,17372,1,Pago de servicio ARCA Pago con QR
2026-05-08,158418631496,-63000.00,63000,1,Pago con QR CASAREGGIASRL017 Reserva por gastos Juicio
2026-05-08,157649652921,-5000.00,5000,1,CASAREGGIASRL017 Reserva por gastos Juicio injusto
2026-05-08,158420466106,-500.00,500,1,Reserva por gastos AVA
2026-05-09,157691310045,-16650.00,16650,1,Pago Tuenti recargas dcp Reserva por gastos Juicio
2026-05-09,158462452994,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-09,157691512133,-500.00,500,1,Reserva por gastos AVA
2026-05-09,158508568700,6206208.82,6206209,0,Dinero retirado Susi
2026-05-09,157737222815,-47360.06,47361,1,Pago con QR Coto
2026-05-09,158523721830,-38637.00,38637,1,Compra Mercado Libre Transferencia enviada Susana
2026-05-09,158566820364,-3000.00,3000,1,Transferencia enviada Susana Carmen Ortiz
2026-05-09,157795402931,-91416.00,91416,1,Transferencia enviada Susana Carmen Ortiz
2026-05-09,158567061106,-6000000.00,6000000,1,Dinero reservado AVA Reserva por gastos Juicio
2026-05-09,158567182438,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-09,158567188458,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-09,157795839211,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-09,157795763691,-500.00,500,1,Reserva por gastos AVA Pago de servicio AGIP ABL
2026-05-10,158622303870,-27738.68,27739,1,Pago de servicio AGIP ABL GCBA
2026-05-10,157850802911,6005501.67,6005502,0,Dinero retirado AVA Pago de servicio AGIP ABL
2026-05-10,157850807211,-27438.12,27439,1,Pago de servicio AGIP ABL GCBA Pago de servicio AGIP ABL
2026-05-10,157850870691,-27163.96,27164,1,GCBA Pago de servicio AGIP ABL GCBA Pago de servicio AGIP ABL
2026-05-10,157850914447,-24744.45,24745,1,GCBA Pago de servicio AGIP ABL GCBA Pago de servicio AGIP ABL
2026-05-10,157850928459,-25511.53,25512,1,GCBA Pago de servicio AGIP ABL GCBA
2026-05-10,158661195534,-117000.00,117000,1,Pago con QR Ramira Reserva por gastos Juicio
2026-05-10,158661387902,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-10,157889577681,-500.00,500,1,Reserva por gastos AVA
2026-05-11,1743536321423,9008.01,9009,0,Rendimientos
2026-05-11,157978946885,-6230.00,6230,1,Pago Dlo*didi
2026-05-11,157978803563,-37571.05,37572,1,Pago de servicio ARCA Reserva por gastos Juicio
2026-05-11,158751570502,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-11,158751526672,-500.00,500,1,Reserva por gastos AVA
2026-05-11,157979980453,-6810.00,6810,1,Pago Dlo*didi
2026-05-11,157979980609,-7151.00,7151,1,Pago EBANX S.A.
2026-05-11,157978946885,6230.00,6230,0,Devolución de pago Dlo*didi Reserva por gastos Juicio
2026-05-11,157980220473,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-11,157979982023,-500.00,500,1,Reserva por gastos AVA
2026-05-11,158768597502,-3912.00,3912,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-11,157997208127,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-11,157997214103,-500.00,500,1,Reserva por gastos AVA Transferencia enviada El Perro
2026-05-11,158011231267,-65700.00,65700,1,Transferencia enviada El Perro Verde Veterinaria
2026-05-11,158011465863,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-11,158783574232,-500.00,500,1,Reserva por gastos AVA Devolución de pago EBANX S.
2026-05-11,157979980609,7151.00,7151,0,Devolución de pago EBANX S. A.
2026-05-11,158071608655,-24852.00,24852,1,Pago Andres Javier Di Pasqua
2026-05-11,158850650082,-16200.00,16200,1,Pago con QR Libreria Marin
2026-05-11,158100690101,-3000000.00,3000000,1,Dinero reservado AVA
2026-05-12,1743599230019,1289.17,1290,0,Rendimientos
2026-05-12,158145011239,-6180.00,6180,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-12,158918466518,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-12,158918464502,-500.00,500,1,Reserva por gastos AVA
2026-05-12,158147558961,-2200000.00,2200000,1,Dinero reservado AVA
2026-05-12,158149025347,-200.00,200,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-12,158149472263,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-12,158922413264,-500.00,500,1,Reserva por gastos AVA
2026-05-12,158937930152,-18352.10,18353,1,Pago Apple
2026-05-12,158938143138,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-12,158938258412,-500.00,500,1,Reserva por gastos AVA
2026-05-12,158938265970,-3912.00,3912,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-12,158939054486,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-12,158938805530,-500.00,500,1,Reserva por gastos AVA
2026-05-12,158226772527,-53245.00,53245,1,Pago Personal Reserva por gastos Juicio
2026-05-12,158999901180,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-12,158999829628,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Cons
2026-05-12,159022197576,-200339.05,200340,1,Transferencia enviada Cons De Prop E Bonorino 82
2026-05-13,1743669920098,60.41,61,0,Rendimientos Transferencia enviada El Perro
2026-05-13,159103976856,-21600.00,21600,1,Transferencia enviada El Perro Verde Veterinaria Reserva por gastos Juicio
2026-05-13,158330747957,-5000.00,5000,1,Verde Veterinaria Reserva por gastos Juicio injusto
2026-05-13,158330942525,-500.00,500,1,Reserva por gastos AVA
2026-05-13,159140931088,-7600.00,7600,1,Pago de servicio ARCA Transferencia enviada Susana
2026-05-13,158379003535,-35000.00,35000,1,Transferencia enviada Susana Carmen Ortiz
2026-05-13,159152982138,-20000.00,20000,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-05-13,158379429219,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-05-13,158379457105,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-13,158379592889,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-13,159153324304,-500.00,500,1,Reserva por gastos AVA
2026-05-13,158400996949,-7600.00,7600,1,Pago de servicio ARCA Transferencia enviada Daniela
2026-05-13,158402269675,-3100.00,3100,1,Transferencia enviada Daniela Vanessa Lopez Figueira
2026-05-13,159176634428,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-13,158402681109,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-13,159186532964,3000.00,3000,0,Dinero retirado Palermo
2026-05-13,159186110814,-6000.00,6000,1,Pago con QR Lenac
2026-05-14,1743736566650,1.07,2,0,Rendimientos
2026-05-14,158454487519,6000.00,6000,0,Dinero retirado AVA
